Data,Comarcacodi,Comarca,Sexecodi,Sexedescripcio,Test,Numcasos,Provincia
2021-03-01,6.0,ANOIA,0.0,Home,Positiu TAR,4,Barcelona
2021-03-01,6.0,ANOIA,1.0,Dona,Positiu PCR,6,Barcelona
2021-03-01,6.0,ANOIA,1.0,Dona,Positiu TAR,4,Barcelona
2021-03-01,7.0,BAGES,0.0,Home,Positiu PCR,14,Barcelona
2021-03-01,7.0,BAGES,0.0,Home,Positiu TAR,9,Barcelona
2021-03-01,7.0,BAGES,1.0,Dona,Positiu PCR,13,Barcelona
2021-03-01,7.0,BAGES,1.0,Dona,Positiu TAR,10,Barcelona
2021-03-01,8.0,BAIX CAMP,0.0,Home,Positiu PCR,2,Tarragona
2021-03-01,8.0,BAIX CAMP,0.0,Home,Positiu TAR,3,Tarragona
2021-03-01,8.0,BAIX CAMP,0.0,Home,Positiu per ELISA,1,Tarragona
2021-03-01,8.0,BAIX CAMP,1.0,Dona,Positiu PCR,7,Tarragona
2021-03-01,8.0,BAIX CAMP,1.0,Dona,Positiu TAR,5,Tarragona
2021-03-01,9.0,BAIX EBRE,0.0,Home,Positiu PCR,2,Tarragona
2021-03-01,9.0,BAIX EBRE,0.0,Home,Positiu TAR,3,Tarragona
2021-03-01,9.0,BAIX EBRE,1.0,Dona,Positiu PCR,1,Tarragona
2021-03-01,9.0,BAIX EBRE,1.0,Dona,Positiu TAR,7,Tarragona
2021-03-01,10.0,BAIX EMPORDA,0.0,Home,Positiu PCR,8,Girona
2021-03-01,10.0,BAIX EMPORDA,0.0,Home,Positiu TAR,10,Girona
2021-03-01,10.0,BAIX EMPORDA,1.0,Dona,Positiu PCR,9,Girona
2021-03-01,10.0,BAIX EMPORDA,1.0,Dona,Positiu TAR,5,Girona
2021-03-01,11.0,BAIX LLOBREGAT,0.0,Home,PCR probable,8,Barcelona
2021-03-01,11.0,BAIX LLOBREGAT,0.0,Home,Positiu PCR,50,Barcelona
2021-03-01,11.0,BAIX LLOBREGAT,0.0,Home,Positiu TAR,50,Barcelona
2021-03-01,11.0,BAIX LLOBREGAT,0.0,Home,Positiu per ELISA,1,Barcelona
2021-03-01,11.0,BAIX LLOBREGAT,1.0,Dona,PCR probable,3,Barcelona
2021-03-01,11.0,BAIX LLOBREGAT,1.0,Dona,Positiu PCR,45,Barcelona
2021-03-01,11.0,BAIX LLOBREGAT,1.0,Dona,Positiu TAR,54,Barcelona
2021-03-01,11.0,BAIX LLOBREGAT,1.0,Dona,Positiu per ELISA,3,Barcelona
2021-03-01,11.0,BAIX LLOBREGAT,1.0,Dona,Positiu per Test Ràpid,1,Barcelona
2021-03-01,12.0,BAIX PENEDES,0.0,Home,Positiu TAR,7,Tarragona
2021-03-01,12.0,BAIX PENEDES,1.0,Dona,Epidemiològic,1,Tarragona
2021-03-01,12.0,BAIX PENEDES,1.0,Dona,Positiu PCR,1,Tarragona
2021-03-01,12.0,BAIX PENEDES,1.0,Dona,Positiu TAR,3,Tarragona
2021-03-01,13.0,BARCELONES,0.0,Home,PCR probable,4,Barcelona
2021-03-01,13.0,BARCELONES,0.0,Home,Positiu PCR,121,Barcelona
2021-03-01,13.0,BARCELONES,0.0,Home,Positiu TAR,120,Barcelona
2021-03-01,13.0,BARCELONES,0.0,Home,Positiu per ELISA,3,Barcelona
2021-03-01,13.0,BARCELONES,0.0,Home,Positiu per Test Ràpid,4,Barcelona
2021-03-01,13.0,BARCELONES,1.0,Dona,PCR probable,3,Barcelona
2021-03-01,13.0,BARCELONES,1.0,Dona,Positiu PCR,120,Barcelona
2021-03-01,13.0,BARCELONES,1.0,Dona,Positiu TAR,152,Barcelona
2021-03-01,13.0,BARCELONES,1.0,Dona,Positiu per ELISA,6,Barcelona
2021-03-01,13.0,BARCELONES,1.0,Dona,Positiu per Test Ràpid,3,Barcelona
2021-03-01,14.0,BERGUEDA,0.0,Home,Positiu PCR,1,Lleida
2021-03-01,14.0,BERGUEDA,0.0,Home,Positiu TAR,1,Lleida
2021-03-01,14.0,BERGUEDA,1.0,Dona,Positiu PCR,1,Lleida
2021-03-01,15.0,CERDANYA,0.0,Home,Positiu TAR,1,Lleida
2021-03-01,15.0,CERDANYA,1.0,Dona,Positiu PCR,4,Lleida
2021-03-01,15.0,CERDANYA,1.0,Dona,Positiu TAR,1,Lleida
2021-03-01,16.0,CONCA DE BARBERA,0.0,Home,Positiu TAR,2,Tarragona
2021-03-01,16.0,CONCA DE BARBERA,1.0,Dona,Positiu TAR,2,Tarragona
2021-03-01,17.0,GARRAF,0.0,Home,Positiu PCR,6,Barcelona
2021-03-01,17.0,GARRAF,0.0,Home,Positiu TAR,4,Barcelona
2021-03-01,17.0,GARRAF,0.0,Home,Positiu per Test Ràpid,1,Barcelona
2021-03-01,17.0,GARRAF,1.0,Dona,Positiu PCR,5,Barcelona
2021-03-01,17.0,GARRAF,1.0,Dona,Positiu TAR,7,Barcelona
2021-03-01,19.0,GARROTXA,0.0,Home,Positiu PCR,8,Girona
2021-03-01,19.0,GARROTXA,0.0,Home,Positiu TAR,13,Girona
2021-03-01,19.0,GARROTXA,1.0,Dona,Positiu PCR,10,Girona
2021-03-01,19.0,GARROTXA,1.0,Dona,Positiu TAR,10,Girona
2021-03-01,20.0,GIRONES,0.0,Home,PCR probable,1,Girona
2021-03-01,20.0,GIRONES,0.0,Home,Positiu PCR,7,Girona
2021-03-01,20.0,GIRONES,0.0,Home,Positiu TAR,21,Girona
2021-03-01,20.0,GIRONES,1.0,Dona,Positiu PCR,14,Girona
2021-03-01,20.0,GIRONES,1.0,Dona,Positiu TAR,22,Girona
2021-03-01,20.0,GIRONES,1.0,Dona,Positiu per ELISA,1,Girona
2021-03-01,21.0,MARESME,0.0,Home,Positiu PCR,39,Barcelona
2021-03-01,21.0,MARESME,0.0,Home,Positiu TAR,19,Barcelona
2021-03-01,21.0,MARESME,0.0,Home,Positiu per Test Ràpid,2,Barcelona
2021-03-01,21.0,MARESME,1.0,Dona,Positiu PCR,44,Barcelona
2021-03-01,21.0,MARESME,1.0,Dona,Positiu TAR,18,Barcelona
2021-03-01,21.0,MARESME,1.0,Dona,Positiu per ELISA,1,Barcelona
2021-03-01,22.0,MONTSIA,0.0,Home,Positiu per ELISA,1,Tarragona
2021-03-01,22.0,MONTSIA,1.0,Dona,Positiu TAR,1,Tarragona
2021-03-01,23.0,NOGUERA,0.0,Home,Positiu PCR,1,Lleida
2021-03-01,23.0,NOGUERA,0.0,Home,Positiu TAR,2,Lleida
2021-03-01,23.0,NOGUERA,1.0,Dona,Positiu PCR,2,Lleida
2021-03-01,24.0,OSONA,0.0,Home,Positiu PCR,42,Girona
2021-03-01,24.0,OSONA,0.0,Home,Positiu TAR,16,Girona
2021-03-01,24.0,OSONA,1.0,Dona,Positiu PCR,23,Girona
2021-03-01,24.0,OSONA,1.0,Dona,Positiu TAR,23,Girona
2021-03-01,25.0,PALLARS JUSSA,0.0,Home,Positiu PCR,1,Lleida
2021-03-01,26.0,PALLARS SOBIRA,0.0,Home,Positiu PCR,1,Lleida
2021-03-01,27.0,PLA D'URGELL,0.0,Home,Positiu PCR,2,Lleida
2021-03-01,27.0,PLA D'URGELL,0.0,Home,Positiu TAR,6,Lleida
2021-03-01,27.0,PLA D'URGELL,1.0,Dona,Positiu PCR,3,Lleida
2021-03-01,27.0,PLA D'URGELL,1.0,Dona,Positiu TAR,2,Lleida
2021-03-01,28.0,PLA DE L'ESTANY,0.0,Home,Positiu PCR,1,Girona
2021-03-01,28.0,PLA DE L'ESTANY,0.0,Home,Positiu TAR,2,Girona
2021-03-01,28.0,PLA DE L'ESTANY,1.0,Dona,Positiu PCR,4,Girona
2021-03-01,28.0,PLA DE L'ESTANY,1.0,Dona,Positiu TAR,2,Girona
2021-03-01,31.0,RIPOLLES,0.0,Home,Positiu TAR,2,Girona
2021-03-01,31.0,RIPOLLES,1.0,Dona,Positiu TAR,2,Girona
2021-03-01,32.0,SEGARRA,1.0,Dona,Positiu TAR,2,Lleida
2021-03-01,33.0,SEGRIA,0.0,Home,PCR probable,1,Lleida
2021-03-01,33.0,SEGRIA,0.0,Home,Positiu PCR,22,Lleida
2021-03-01,33.0,SEGRIA,0.0,Home,Positiu TAR,14,Lleida
2021-03-01,33.0,SEGRIA,1.0,Dona,Positiu PCR,22,Lleida
2021-03-01,33.0,SEGRIA,1.0,Dona,Positiu TAR,16,Lleida
2021-03-01,34.0,SELVA,0.0,Home,Positiu PCR,3,Barcelona
2021-03-01,34.0,SELVA,0.0,Home,Positiu TAR,9,Barcelona
2021-03-01,34.0,SELVA,0.0,Home,Positiu per Test Ràpid,1,Barcelona
2021-03-01,34.0,SELVA,1.0,Dona,Positiu PCR,2,Barcelona
2021-03-01,34.0,SELVA,1.0,Dona,Positiu TAR,6,Barcelona
2021-03-01,35.0,SOLSONES,1.0,Dona,Positiu PCR,1,Lleida
2021-03-01,36.0,TARRAGONES,0.0,Home,Positiu PCR,1,Tarragona
2021-03-01,36.0,TARRAGONES,0.0,Home,Positiu TAR,2,Tarragona
2021-03-01,36.0,TARRAGONES,1.0,Dona,Positiu PCR,2,Tarragona
2021-03-01,36.0,TARRAGONES,1.0,Dona,Positiu TAR,14,Tarragona
2021-03-01,37.0,TERRA ALTA,0.0,Home,Positiu TAR,1,Tarragona
2021-03-01,37.0,TERRA ALTA,1.0,Dona,Positiu TAR,4,Tarragona
2021-03-01,38.0,URGELL,0.0,Home,Positiu PCR,1,Lleida
2021-03-01,38.0,URGELL,0.0,Home,Positiu TAR,1,Lleida
2021-03-01,38.0,URGELL,1.0,Dona,Positiu TAR,2,Lleida
2021-03-01,39.0,VALL D'ARAN,1.0,Dona,Positiu TAR,1,Lleida
2021-03-01,40.0,VALLES OCCIDENTAL,0.0,Home,PCR probable,1,Barcelona
2021-03-01,40.0,VALLES OCCIDENTAL,0.0,Home,Positiu PCR,56,Barcelona
2021-03-01,40.0,VALLES OCCIDENTAL,0.0,Home,Positiu TAR,55,Barcelona
2021-03-01,40.0,VALLES OCCIDENTAL,0.0,Home,Positiu per ELISA,1,Barcelona
2021-03-01,40.0,VALLES OCCIDENTAL,1.0,Dona,Positiu PCR,59,Barcelona
2021-03-01,40.0,VALLES OCCIDENTAL,1.0,Dona,Positiu TAR,48,Barcelona
2021-03-01,40.0,VALLES OCCIDENTAL,1.0,Dona,Positiu per ELISA,1,Barcelona
2021-03-01,41.0,VALLES ORIENTAL,0.0,Home,Positiu PCR,20,Barcelona
2021-03-01,41.0,VALLES ORIENTAL,0.0,Home,Positiu TAR,21,Barcelona
2021-03-01,41.0,VALLES ORIENTAL,1.0,Dona,Positiu PCR,24,Barcelona
2021-03-01,41.0,VALLES ORIENTAL,1.0,Dona,Positiu TAR,22,Barcelona
2021-03-01,42.0,MOIANÈS,0.0,Home,Positiu PCR,3,Barcelona
2021-03-01,42.0,MOIANÈS,1.0,Dona,Positiu PCR,2,Barcelona
2020-04-01,2.0,ALT EMPORDA,0.0,Home,Positiu PCR,5,Girona
2020-04-01,2.0,ALT EMPORDA,1.0,Dona,Positiu PCR,6,Girona
2020-04-01,3.0,ALT PENEDES,0.0,Home,Positiu PCR,6,Barcelona
2020-04-01,3.0,ALT PENEDES,0.0,Home,Positiu per ELISA,1,Barcelona
2020-04-01,3.0,ALT PENEDES,1.0,Dona,Positiu PCR,23,Barcelona
2020-04-01,3.0,ALT PENEDES,1.0,Dona,Positiu per ELISA,2,Barcelona
2020-04-01,4.0,ALT URGELL,0.0,Home,Positiu PCR,2,Lleida
2020-04-01,4.0,ALT URGELL,0.0,Home,Positiu TAR,1,Lleida
2020-04-01,4.0,ALT URGELL,1.0,Dona,Positiu PCR,1,Lleida
2020-04-01,6.0,ANOIA,0.0,Home,Positiu PCR,15,Barcelona
2020-04-01,6.0,ANOIA,1.0,Dona,PCR probable,1,Barcelona
2020-04-01,6.0,ANOIA,1.0,Dona,Positiu PCR,24,Barcelona
2020-04-01,6.0,ANOIA,1.0,Dona,Positiu TAR,1,Barcelona
2020-04-01,6.0,ANOIA,1.0,Dona,Positiu per ELISA,6,Barcelona
2020-04-01,7.0,BAGES,0.0,Home,Positiu PCR,23,Barcelona
2020-04-01,7.0,BAGES,0.0,Home,Positiu per ELISA,19,Barcelona
2020-04-01,7.0,BAGES,1.0,Dona,Epidemiològic,1,Barcelona
2020-04-01,7.0,BAGES,1.0,Dona,Positiu PCR,19,Barcelona
2020-04-01,7.0,BAGES,1.0,Dona,Positiu TAR,2,Barcelona
2020-04-01,7.0,BAGES,1.0,Dona,Positiu per ELISA,18,Barcelona
2020-04-01,8.0,BAIX CAMP,0.0,Home,Epidemiològic,1,Tarragona
2020-04-01,8.0,BAIX CAMP,0.0,Home,Positiu PCR,3,Tarragona
2020-04-01,8.0,BAIX CAMP,1.0,Dona,Positiu PCR,12,Tarragona
2020-04-01,8.0,BAIX CAMP,1.0,Dona,Positiu per ELISA,1,Tarragona
2020-04-01,9.0,BAIX EBRE,1.0,Dona,Positiu PCR,2,Tarragona
2020-04-01,9.0,BAIX EBRE,1.0,Dona,Positiu per ELISA,1,Tarragona
2020-04-01,10.0,BAIX EMPORDA,0.0,Home,Positiu PCR,5,Girona
2020-04-01,10.0,BAIX EMPORDA,1.0,Dona,Positiu PCR,1,Girona
2020-04-01,11.0,BAIX LLOBREGAT,0.0,Home,Epidemiològic,2,Barcelona
2020-04-01,11.0,BAIX LLOBREGAT,0.0,Home,Positiu PCR,60,Barcelona
2020-04-01,11.0,BAIX LLOBREGAT,0.0,Home,Positiu TAR,1,Barcelona
2020-04-01,11.0,BAIX LLOBREGAT,0.0,Home,Positiu per ELISA,4,Barcelona
2020-04-01,11.0,BAIX LLOBREGAT,1.0,Dona,Epidemiològic,2,Barcelona
2020-04-01,11.0,BAIX LLOBREGAT,1.0,Dona,Positiu PCR,88,Barcelona
2020-04-01,11.0,BAIX LLOBREGAT,1.0,Dona,Positiu TAR,1,Barcelona
2020-04-01,11.0,BAIX LLOBREGAT,1.0,Dona,Positiu per ELISA,11,Barcelona
2020-04-01,12.0,BAIX PENEDES,0.0,Home,Positiu PCR,8,Tarragona
2020-04-01,12.0,BAIX PENEDES,1.0,Dona,Positiu PCR,13,Tarragona
2020-04-01,13.0,BARCELONES,0.0,Home,Epidemiològic,17,Barcelona
2020-04-01,13.0,BARCELONES,0.0,Home,PCR probable,15,Barcelona
2020-04-01,13.0,BARCELONES,0.0,Home,Positiu PCR,187,Barcelona
2020-04-01,13.0,BARCELONES,0.0,Home,Positiu TAR,1,Barcelona
2020-04-01,13.0,BARCELONES,0.0,Home,Positiu per ELISA,17,Barcelona
2020-04-01,13.0,BARCELONES,1.0,Dona,Epidemiològic,17,Barcelona
2020-04-01,13.0,BARCELONES,1.0,Dona,PCR probable,17,Barcelona
2020-04-01,13.0,BARCELONES,1.0,Dona,Positiu PCR,287,Barcelona
2020-04-01,13.0,BARCELONES,1.0,Dona,Positiu per ELISA,50,Barcelona
2020-04-01,14.0,BERGUEDA,0.0,Home,Positiu PCR,3,Lleida
2020-04-01,14.0,BERGUEDA,1.0,Dona,Positiu PCR,4,Lleida
2020-04-01,15.0,CERDANYA,0.0,Home,Positiu PCR,2,Lleida
2020-04-01,15.0,CERDANYA,1.0,Dona,Positiu PCR,1,Lleida
2020-04-01,16.0,CONCA DE BARBERA,0.0,Home,Positiu PCR,1,Tarragona
2020-04-01,16.0,CONCA DE BARBERA,1.0,Dona,Positiu PCR,2,Tarragona
2020-04-01,17.0,GARRAF,0.0,Home,Positiu PCR,20,Barcelona
2020-04-01,17.0,GARRAF,1.0,Dona,PCR probable,2,Barcelona
2020-04-01,17.0,GARRAF,1.0,Dona,Positiu PCR,28,Barcelona
2020-04-01,17.0,GARRAF,1.0,Dona,Positiu TAR,2,Barcelona
2020-04-01,17.0,GARRAF,1.0,Dona,Positiu per ELISA,1,Barcelona
2020-04-01,19.0,GARROTXA,0.0,Home,Positiu PCR,4,Girona
2020-04-01,19.0,GARROTXA,1.0,Dona,Positiu PCR,11,Girona
2020-04-01,20.0,GIRONES,0.0,Home,Epidemiològic,1,Girona
2020-04-01,20.0,GIRONES,0.0,Home,Positiu PCR,9,Girona
2020-04-01,20.0,GIRONES,0.0,Home,Positiu per ELISA,1,Girona
2020-04-01,20.0,GIRONES,1.0,Dona,Epidemiològic,1,Girona
2020-04-01,20.0,GIRONES,1.0,Dona,Positiu PCR,17,Girona
2020-04-01,20.0,GIRONES,1.0,Dona,Positiu per ELISA,1,Girona
2020-04-01,21.0,MARESME,0.0,Home,Epidemiològic,2,Barcelona
2020-04-01,21.0,MARESME,0.0,Home,Positiu PCR,24,Barcelona
2020-04-01,21.0,MARESME,0.0,Home,Positiu per ELISA,1,Barcelona
2020-04-01,21.0,MARESME,1.0,Dona,Epidemiològic,2,Barcelona
2020-04-01,21.0,MARESME,1.0,Dona,Positiu PCR,44,Barcelona
2020-04-01,21.0,MARESME,1.0,Dona,Positiu per ELISA,5,Barcelona
2020-04-01,22.0,MONTSIA,0.0,Home,Positiu PCR,1,Tarragona
2020-04-01,23.0,NOGUERA,0.0,Home,Positiu PCR,3,Lleida
2020-04-01,23.0,NOGUERA,1.0,Dona,Positiu PCR,5,Lleida
2020-04-01,24.0,OSONA,0.0,Home,Positiu PCR,21,Girona
2020-04-01,24.0,OSONA,1.0,Dona,Positiu PCR,22,Girona
2020-04-01,27.0,PLA D'URGELL,0.0,Home,Positiu PCR,1,Lleida
2020-04-01,27.0,PLA D'URGELL,1.0,Dona,Positiu PCR,1,Lleida
2020-04-01,28.0,PLA DE L'ESTANY,0.0,Home,Positiu per ELISA,1,Girona
2020-04-01,28.0,PLA DE L'ESTANY,1.0,Dona,Positiu PCR,3,Girona
2020-04-01,29.0,PRIORAT,0.0,Home,Positiu PCR,1,Tarragona
2020-04-01,31.0,RIPOLLES,0.0,Home,Positiu PCR,1,Girona
2020-04-01,31.0,RIPOLLES,1.0,Dona,Positiu PCR,1,Girona
2020-04-01,32.0,SEGARRA,0.0,Home,Positiu PCR,5,Lleida
2020-04-01,32.0,SEGARRA,1.0,Dona,Positiu PCR,8,Lleida
2020-04-01,33.0,SEGRIA,0.0,Home,Positiu PCR,6,Lleida
2020-04-01,33.0,SEGRIA,0.0,Home,Positiu per ELISA,1,Lleida
2020-04-01,33.0,SEGRIA,1.0,Dona,Positiu PCR,9,Lleida
2020-04-01,33.0,SEGRIA,1.0,Dona,Positiu per ELISA,1,Lleida
2020-04-01,34.0,SELVA,0.0,Home,Positiu PCR,11,Barcelona
2020-04-01,34.0,SELVA,1.0,Dona,Positiu PCR,7,Barcelona
2020-04-01,35.0,SOLSONES,0.0,Home,Positiu per ELISA,4,Lleida
2020-04-01,35.0,SOLSONES,1.0,Dona,Positiu PCR,2,Lleida
2020-04-01,36.0,TARRAGONES,0.0,Home,PCR probable,1,Tarragona
2020-04-01,36.0,TARRAGONES,0.0,Home,Positiu PCR,9,Tarragona
2020-04-01,36.0,TARRAGONES,1.0,Dona,Positiu PCR,16,Tarragona
2020-04-01,36.0,TARRAGONES,1.0,Dona,Positiu TAR,2,Tarragona
2020-04-01,36.0,TARRAGONES,1.0,Dona,Positiu per ELISA,1,Tarragona
2020-04-01,37.0,TERRA ALTA,1.0,Dona,Positiu PCR,2,Tarragona
2020-04-01,40.0,VALLES OCCIDENTAL,0.0,Home,Epidemiològic,3,Barcelona
2020-04-01,40.0,VALLES OCCIDENTAL,0.0,Home,PCR probable,4,Barcelona
2020-04-01,40.0,VALLES OCCIDENTAL,0.0,Home,Positiu PCR,96,Barcelona
2020-04-01,40.0,VALLES OCCIDENTAL,0.0,Home,Positiu per ELISA,12,Barcelona
2020-04-01,40.0,VALLES OCCIDENTAL,1.0,Dona,Epidemiològic,2,Barcelona
2020-04-01,40.0,VALLES OCCIDENTAL,1.0,Dona,Positiu PCR,116,Barcelona
2020-04-01,40.0,VALLES OCCIDENTAL,1.0,Dona,Positiu TAR,1,Barcelona
2020-04-01,40.0,VALLES OCCIDENTAL,1.0,Dona,Positiu per ELISA,13,Barcelona
2020-04-01,41.0,VALLES ORIENTAL,0.0,Home,Epidemiològic,1,Barcelona
2020-04-01,41.0,VALLES ORIENTAL,0.0,Home,Positiu PCR,19,Barcelona
2020-04-01,41.0,VALLES ORIENTAL,0.0,Home,Positiu per ELISA,3,Barcelona
2020-04-01,41.0,VALLES ORIENTAL,1.0,Dona,Epidemiològic,1,Barcelona
2020-04-01,41.0,VALLES ORIENTAL,1.0,Dona,Positiu PCR,57,Barcelona
2020-04-01,41.0,VALLES ORIENTAL,1.0,Dona,Positiu per ELISA,3,Barcelona
2020-04-01,42.0,MOIANÈS,0.0,Home,Positiu PCR,1,Barcelona
2020-04-01,42.0,MOIANÈS,0.0,Home,Positiu per ELISA,1,Barcelona
2020-04-01,42.0,MOIANÈS,1.0,Dona,Positiu PCR,4,Barcelona
2020-04-01,42.0,MOIANÈS,1.0,Dona,Positiu per ELISA,1,Barcelona
2021-04-01,1.0,ALT CAMP,0.0,Home,Positiu PCR,1,Tarragona
2021-04-01,1.0,ALT CAMP,0.0,Home,Positiu TAR,1,Tarragona
2021-04-01,1.0,ALT CAMP,1.0,Dona,Positiu PCR,3,Tarragona
2021-04-01,1.0,ALT CAMP,1.0,Dona,Positiu TAR,2,Tarragona
2021-04-01,2.0,ALT EMPORDA,0.0,Home,Positiu PCR,12,Girona
2021-04-01,2.0,ALT EMPORDA,0.0,Home,Positiu TAR,7,Girona
2021-04-01,2.0,ALT EMPORDA,1.0,Dona,Positiu PCR,19,Girona
2021-04-01,2.0,ALT EMPORDA,1.0,Dona,Positiu TAR,10,Girona
2021-04-01,3.0,ALT PENEDES,0.0,Home,Positiu PCR,7,Barcelona
2021-04-01,3.0,ALT PENEDES,0.0,Home,Positiu TAR,4,Barcelona
2021-04-01,3.0,ALT PENEDES,0.0,Home,Positiu per Test Ràpid,1,Barcelona
2021-04-01,3.0,ALT PENEDES,1.0,Dona,PCR probable,1,Barcelona
2021-04-01,3.0,ALT PENEDES,1.0,Dona,Positiu PCR,8,Barcelona
2021-04-01,3.0,ALT PENEDES,1.0,Dona,Positiu TAR,5,Barcelona
2021-04-01,4.0,ALT URGELL,0.0,Home,Positiu PCR,4,Lleida
2021-04-01,4.0,ALT URGELL,1.0,Dona,Positiu PCR,2,Lleida
2021-04-01,5.0,ALTA RIBAGORÇA,0.0,Home,Positiu TAR,1,Lleida
2021-04-01,5.0,ALTA RIBAGORÇA,1.0,Dona,Positiu PCR,1,Lleida
2021-04-01,6.0,ANOIA,0.0,Home,PCR probable,1,Barcelona
2021-04-01,6.0,ANOIA,0.0,Home,Positiu PCR,10,Barcelona
2021-04-01,6.0,ANOIA,0.0,Home,Positiu TAR,4,Barcelona
2021-04-01,6.0,ANOIA,1.0,Dona,PCR probable,3,Barcelona
2021-04-01,6.0,ANOIA,1.0,Dona,Positiu PCR,13,Barcelona
2021-04-01,6.0,ANOIA,1.0,Dona,Positiu TAR,1,Barcelona
2021-04-01,6.0,ANOIA,1.0,Dona,Positiu per Test Ràpid,1,Barcelona
2021-04-01,7.0,BAGES,0.0,Home,PCR probable,1,Barcelona
2021-04-01,7.0,BAGES,0.0,Home,Positiu PCR,16,Barcelona
2021-04-01,7.0,BAGES,0.0,Home,Positiu TAR,12,Barcelona
2021-04-01,7.0,BAGES,1.0,Dona,Positiu PCR,8,Barcelona
2021-04-01,7.0,BAGES,1.0,Dona,Positiu TAR,8,Barcelona
2021-04-01,8.0,BAIX CAMP,0.0,Home,Positiu PCR,7,Tarragona
2021-04-01,8.0,BAIX CAMP,0.0,Home,Positiu TAR,6,Tarragona
2021-04-01,8.0,BAIX CAMP,0.0,Home,Positiu per ELISA,1,Tarragona
2021-04-01,8.0,BAIX CAMP,1.0,Dona,Positiu PCR,6,Tarragona
2021-04-01,8.0,BAIX CAMP,1.0,Dona,Positiu TAR,8,Tarragona
2021-04-01,9.0,BAIX EBRE,0.0,Home,Positiu TAR,1,Tarragona
2021-04-01,9.0,BAIX EBRE,0.0,Home,Positiu per Test Ràpid,1,Tarragona
2021-04-01,10.0,BAIX EMPORDA,0.0,Home,Positiu PCR,11,Girona
2021-04-01,10.0,BAIX EMPORDA,0.0,Home,Positiu TAR,3,Girona
2021-04-01,10.0,BAIX EMPORDA,1.0,Dona,Positiu PCR,6,Girona
2021-04-01,10.0,BAIX EMPORDA,1.0,Dona,Positiu TAR,6,Girona
2021-04-01,11.0,BAIX LLOBREGAT,0.0,Home,PCR probable,4,Barcelona
2021-04-01,11.0,BAIX LLOBREGAT,0.0,Home,Positiu PCR,28,Barcelona
2021-04-01,11.0,BAIX LLOBREGAT,0.0,Home,Positiu TAR,27,Barcelona
2021-04-01,11.0,BAIX LLOBREGAT,0.0,Home,Positiu per ELISA,2,Barcelona
2021-04-01,11.0,BAIX LLOBREGAT,1.0,Dona,PCR probable,3,Barcelona
2021-04-01,11.0,BAIX LLOBREGAT,1.0,Dona,Positiu PCR,43,Barcelona
2021-04-01,11.0,BAIX LLOBREGAT,1.0,Dona,Positiu TAR,31,Barcelona
2021-04-01,12.0,BAIX PENEDES,0.0,Home,Positiu PCR,4,Tarragona
2021-04-01,12.0,BAIX PENEDES,1.0,Dona,Positiu PCR,1,Tarragona
2021-04-01,13.0,BARCELONES,0.0,Home,PCR probable,3,Barcelona
2021-04-01,13.0,BARCELONES,0.0,Home,Positiu PCR,130,Barcelona
2021-04-01,13.0,BARCELONES,0.0,Home,Positiu TAR,90,Barcelona
2021-04-01,13.0,BARCELONES,0.0,Home,Positiu per ELISA,8,Barcelona
2021-04-01,13.0,BARCELONES,0.0,Home,Positiu per Test Ràpid,1,Barcelona
2021-04-01,13.0,BARCELONES,1.0,Dona,PCR probable,3,Barcelona
2021-04-01,13.0,BARCELONES,1.0,Dona,Positiu PCR,145,Barcelona
2021-04-01,13.0,BARCELONES,1.0,Dona,Positiu TAR,88,Barcelona
2021-04-01,13.0,BARCELONES,1.0,Dona,Positiu per ELISA,11,Barcelona
2021-04-01,13.0,BARCELONES,1.0,Dona,Positiu per Test Ràpid,4,Barcelona
2021-04-01,14.0,BERGUEDA,0.0,Home,Positiu TAR,2,Lleida
2021-04-01,14.0,BERGUEDA,1.0,Dona,Positiu PCR,3,Lleida
2021-04-01,14.0,BERGUEDA,1.0,Dona,Positiu TAR,1,Lleida
2021-04-01,15.0,CERDANYA,0.0,Home,Positiu PCR,1,Lleida
2021-04-01,15.0,CERDANYA,0.0,Home,Positiu TAR,2,Lleida
2021-04-01,15.0,CERDANYA,1.0,Dona,Positiu TAR,3,Lleida
2021-04-01,16.0,CONCA DE BARBERA,0.0,Home,Positiu PCR,5,Tarragona
2021-04-01,16.0,CONCA DE BARBERA,0.0,Home,Positiu TAR,1,Tarragona
2021-04-01,16.0,CONCA DE BARBERA,1.0,Dona,Positiu PCR,1,Tarragona
2021-04-01,16.0,CONCA DE BARBERA,1.0,Dona,Positiu TAR,2,Tarragona
2021-04-01,17.0,GARRAF,0.0,Home,Positiu PCR,7,Barcelona
2021-04-01,17.0,GARRAF,0.0,Home,Positiu TAR,1,Barcelona
2021-04-01,17.0,GARRAF,0.0,Home,Positiu per ELISA,1,Barcelona
2021-04-01,17.0,GARRAF,1.0,Dona,Positiu PCR,2,Barcelona
2021-04-01,18.0,GARRIGUES,1.0,Dona,Positiu PCR,2,Lleida
2021-04-01,19.0,GARROTXA,0.0,Home,Positiu PCR,10,Girona
2021-04-01,19.0,GARROTXA,0.0,Home,Positiu TAR,5,Girona
2021-04-01,19.0,GARROTXA,1.0,Dona,Positiu PCR,10,Girona
2021-04-01,19.0,GARROTXA,1.0,Dona,Positiu TAR,8,Girona
2021-04-01,20.0,GIRONES,0.0,Home,Positiu PCR,22,Girona
